epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,307.876,2.30234,1.19674,1.09633,0.38486,0.3383,0.30532,0.10181,2.18863,1.19069,1.10232,0.006931,0.006931,0.006931
33,317.05,2.29845,1.17404,1.09153,0.41399,0.33694,0.31729,0.10867,2.17938,1.10745,1.09822,0.006832,0.006832,0.006832
34,325.758,2.31038,1.19092,1.08929,0.45571,0.32463,0.31802,0.10997,2.1893,1.1266,1.10226,0.006733,0.006733,0.006733
35,334.368,2.2413,1.16976,1.1079,0.41365,0.34468,0.32031,0.10543,2.21669,1.13179,1.10691,0.006634,0.006634,0.006634
36,342.629,2.24483,1.14671,1.08185,0.4516,0.32302,0.31661,0.10397,2.19728,1.1666,1.10372,0.006535,0.006535,0.006535
37,351.058,2.23201,1.13446,1.08191,0.50399,0.33626,0.33002,0.11138,2.18837,1.15137,1.09336,0.006436,0.006436,0.006436
38,359.378,2.22348,1.11843,1.08678,0.49783,0.34303,0.3478,0.12043,2.16682,1.08895,1.09602,0.006337,0.006337,0.006337
39,367.682,2.25046,1.14301,1.08447,0.52198,0.29926,0.30955,0.1013,2.24153,1.12643,1.10737,0.006238,0.006238,0.006238
40,375.877,2.20163,1.12574,1.08795,0.46958,0.32626,0.3272,0.10812,2.23484,1.10953,1.10834,0.006139,0.006139,0.006139
41,384.019,2.21183,1.12876,1.08429,0.46456,0.34499,0.32957,0.10952,2.20073,1.10352,1.10055,0.00604,0.00604,0.00604
42,392.356,2.19375,1.10585,1.07345,0.46322,0.35919,0.34937,0.11961,2.15959,1.07831,1.08901,0.005941,0.005941,0.005941
43,400.578,2.21118,1.12155,1.07828,0.47617,0.33877,0.33926,0.11444,2.17987,1.08811,1.09324,0.005842,0.005842,0.005842
44,408.711,2.20559,1.12397,1.07801,0.5275,0.37047,0.3772,0.13302,2.11828,1.0657,1.08192,0.005743,0.005743,0.005743
45,416.979,2.20488,1.11295,1.08243,0.56509,0.38156,0.38566,0.13353,2.11836,1.05323,1.08224,0.005644,0.005644,0.005644
46,424.94,2.22083,1.09488,1.06288,0.47457,0.34461,0.33216,0.10728,2.23508,1.12086,1.10204,0.005545,0.005545,0.005545
47,433.366,2.21831,1.10295,1.0665,0.54418,0.38951,0.39302,0.13503,2.12764,1.05612,1.08264,0.005446,0.005446,0.005446
48,441.614,2.18207,1.09532,1.06801,0.5163,0.39162,0.39315,0.13359,2.11904,1.05263,1.0817,0.005347,0.005347,0.005347
49,449.905,2.17966,1.08898,1.06659,0.52664,0.38903,0.38392,0.13087,2.13005,1.04382,1.07948,0.005248,0.005248,0.005248
50,458.291,2.17677,1.07788,1.06399,0.5652,0.34556,0.36592,0.12246,2.15304,1.08947,1.08293,0.005149,0.005149,0.005149
51,466.88,2.15563,1.05641,1.07319,0.55845,0.37903,0.39176,0.13207,2.13003,1.05323,1.08068,0.00505,0.00505,0.00505
52,475.215,2.14388,1.04991,1.05597,0.54066,0.38828,0.3987,0.13385,2.14074,1.03546,1.08362,0.004951,0.004951,0.004951
53,483.379,2.14291,1.04946,1.05619,0.60297,0.3985,0.41393,0.14349,2.10508,1.0342,1.07415,0.004852,0.004852,0.004852
54,491.644,2.10523,1.0319,1.06252,0.57297,0.41876,0.43021,0.14578,2.1088,1.01236,1.07534,0.004753,0.004753,0.004753
55,499.805,2.13995,1.04661,1.0652,0.56314,0.37819,0.39824,0.13591,2.12368,1.07069,1.07797,0.004654,0.004654,0.004654
56,507.931,2.14468,1.06234,1.06665,0.51029,0.39103,0.39019,0.13053,2.15333,1.04655,1.08345,0.004555,0.004555,0.004555
57,516.024,2.17936,1.06404,1.06706,0.52397,0.41716,0.41557,0.14365,2.09789,1.01368,1.07168,0.004456,0.004456,0.004456
58,524.304,2.13405,1.04471,1.05315,0.54507,0.39203,0.40245,0.13485,2.13464,1.02835,1.08234,0.004357,0.004357,0.004357
59,532.579,2.1499,1.04946,1.07197,0.55112,0.42786,0.42264,0.1419,2.12172,1.01845,1.07548,0.004258,0.004258,0.004258
60,540.782,2.13209,1.03798,1.05881,0.56826,0.39316,0.41248,0.13866,2.14682,1.03254,1.0806,0.004159,0.004159,0.004159
61,549.123,2.11475,1.02619,1.05042,0.60987,0.40508,0.43208,0.14677,2.09722,1.02279,1.07191,0.00406,0.00406,0.00406
62,557.478,2.09667,1.0039,1.04153,0.56811,0.40682,0.40837,0.13556,2.1537,1.01557,1.08201,0.003961,0.003961,0.003961
63,565.827,2.10248,1.01433,1.0534,0.54426,0.43993,0.43567,0.14451,2.08833,0.99544,1.07041,0.003862,0.003862,0.003862
64,574.091,2.12319,1.03493,1.05564,0.596,0.4194,0.43304,0.14406,2.12303,1.00785,1.07529,0.003763,0.003763,0.003763
65,582.31,2.0885,1.01042,1.04706,0.57596,0.40122,0.40689,0.13312,2.14504,1.00477,1.07958,0.003664,0.003664,0.003664
66,590.487,2.08384,1.00686,1.05171,0.5754,0.42938,0.44664,0.15405,2.07578,0.99334,1.06593,0.003565,0.003565,0.003565
67,598.802,2.07858,1.0097,1.0502,0.5652,0.41262,0.41579,0.14062,2.12045,0.98469,1.07632,0.003466,0.003466,0.003466
68,607.028,2.10663,1.01528,1.04123,0.56869,0.40378,0.41456,0.13748,2.13856,1.01523,1.08231,0.003367,0.003367,0.003367
69,615.196,2.07577,0.99399,1.04595,0.5874,0.43513,0.44961,0.15656,2.07666,1.0006,1.06817,0.003268,0.003268,0.003268
70,623.555,2.08626,1.00019,1.052,0.5768,0.44048,0.45666,0.15809,2.07357,0.98795,1.0665,0.003169,0.003169,0.003169
71,631.518,2.07236,0.98824,1.04447,0.5494,0.44572,0.44595,0.15096,2.09508,0.98613,1.07303,0.00307,0.00307,0.00307
72,639.589,2.0818,0.98931,1.04384,0.54724,0.45032,0.44054,0.1469,2.11239,0.99273,1.07339,0.002971,0.002971,0.002971
73,647.608,2.09068,0.99199,1.04317,0.51646,0.43296,0.42015,0.13431,2.18055,1.00461,1.08431,0.002872,0.002872,0.002872
74,655.789,2.08208,0.97921,1.04323,0.59744,0.43234,0.44925,0.15412,2.09255,0.98371,1.07022,0.002773,0.002773,0.002773
75,663.793,2.05431,0.9789,1.03871,0.57559,0.43823,0.45173,0.15207,2.10693,0.97702,1.07296,0.002674,0.002674,0.002674
76,671.749,2.07562,0.99304,1.05214,0.57634,0.45664,0.47616,0.16424,2.07296,0.97164,1.06633,0.002575,0.002575,0.002575
77,679.735,2.04495,0.97223,1.0301,0.60878,0.41816,0.45244,0.15279,2.10995,0.9899,1.07329,0.002476,0.002476,0.002476
78,687.798,2.06599,0.98953,1.04743,0.62255,0.45008,0.47624,0.16185,2.0802,0.97133,1.06948,0.002377,0.002377,0.002377
79,695.867,2.07222,0.97292,1.04222,0.58081,0.44097,0.44893,0.15205,2.0956,0.97142,1.06878,0.002278,0.002278,0.002278
80,703.862,2.05595,0.97562,1.03434,0.60305,0.46776,0.48717,0.16579,2.08401,0.95288,1.067,0.002179,0.002179,0.002179
81,711.84,2.0569,0.98388,1.04013,0.60565,0.45111,0.46799,0.15705,2.09484,0.98979,1.06996,0.00208,0.00208,0.00208
82,719.83,2.04563,0.95905,1.029,0.63235,0.45944,0.48018,0.16624,2.06842,0.9584,1.06365,0.001981,0.001981,0.001981
83,727.873,2.05017,0.97034,1.04081,0.5692,0.46962,0.47196,0.16253,2.07903,0.97256,1.06614,0.001882,0.001882,0.001882
84,735.818,2.04429,0.97056,1.02935,0.59375,0.42109,0.4462,0.15029,2.09473,0.97044,1.0687,0.001783,0.001783,0.001783
85,743.858,2.06558,0.97382,1.03746,0.58762,0.4541,0.47009,0.16167,2.08115,0.97094,1.06545,0.001684,0.001684,0.001684
86,751.878,2.05294,0.96863,1.04192,0.60316,0.4655,0.4735,0.16193,2.07107,0.96967,1.06461,0.001585,0.001585,0.001585
87,759.953,2.06964,0.98401,1.03517,0.58371,0.45767,0.46414,0.15835,2.09369,0.95965,1.06821,0.001486,0.001486,0.001486
88,768.131,2.02751,0.96184,1.03303,0.626,0.4507,0.47651,0.16598,2.06819,0.96524,1.06347,0.001387,0.001387,0.001387
89,776.208,2.04204,0.97072,1.04233,0.58974,0.46112,0.47886,0.16827,2.06524,0.94961,1.06399,0.001288,0.001288,0.001288
90,784.275,2.05928,0.96536,1.03477,0.60172,0.47243,0.48155,0.16623,2.07172,0.9601,1.06489,0.001189,0.001189,0.001189
91,793.724,2.03471,0.99832,1.05128,0.59195,0.44678,0.46528,0.16087,2.08453,0.96656,1.06935,0.00109,0.00109,0.00109
92,801.188,2.01027,0.94744,1.05453,0.59276,0.45455,0.46182,0.15754,2.07721,0.99107,1.06661,0.000991,0.000991,0.000991
93,808.605,2.00746,0.95425,1.04458,0.61621,0.42488,0.44624,0.15007,2.10172,0.98137,1.07046,0.000892,0.000892,0.000892
94,816.222,2.00115,0.95207,1.04412,0.57828,0.44969,0.45551,0.15555,2.09563,0.98541,1.06997,0.000793,0.000793,0.000793
95,823.787,1.97511,0.93114,1.05111,0.58628,0.45959,0.46832,0.16323,2.07316,0.97228,1.06327,0.000694,0.000694,0.000694
96,831.288,1.98983,0.9445,1.04968,0.56842,0.47849,0.474,0.16446,2.07296,0.95176,1.06395,0.000595,0.000595,0.000595
97,838.683,2.01447,0.9436,1.04978,0.63253,0.4499,0.47426,0.16642,2.06227,0.96012,1.06195,0.000496,0.000496,0.000496
98,846.218,2.00979,0.94968,1.04749,0.61868,0.44459,0.46689,0.16125,2.07589,0.97081,1.06508,0.000397,0.000397,0.000397
99,853.707,1.97727,0.92954,1.04466,0.5821,0.47183,0.48064,0.16808,2.06464,0.95224,1.06286,0.000298,0.000298,0.000298
100,861.446,1.99378,0.93455,1.04513,0.60915,0.45717,0.48185,0.16903,2.06012,0.95488,1.06185,0.000199,0.000199,0.000199
